product,deal,price,span,url,img,store,state,postcode
Red Rock Deli Honey Soy Chicken Deli Style Crackers, 140 Gram, $2.25,$2.25 was $4.50$1.61/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-honey-soy-chicken-deli-style-crackers-150000000723,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000000722.jpg",IGA,NSW,2060
Red Rock Deli Honey Soy Chicken Potato Chips, 165 Gram, $4.50,$4.50 was $5.50$2.73/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-honey-soy-chicken-potato-chips-24017,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/24017.jpg",IGA,NSW,2060
Red Rock Deli Honey Vanilla & Cranberries Glazed Nut Mix, 100 Gram, $3.00,$3.00 was $4.00$3.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-honey-vanilla-&-cranberries-glazed-nut-mix-722584,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/722584.jpg",IGA,NSW,2060
Red Rock Deli Lime & Black Pepper Potato Chips, 165 Gram, $4.50,$4.50 was $5.50$2.73/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-lime-&-black-pepper-potato-chips-24033,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/24033.jpg",IGA,NSW,2060
Red Rock Deli Potato Chips Multipack Sweet Chilli & Sour Cream, 5 Each, $3.75,$3.75 was $4.90$0.75 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-potato-chips-multipack-sweet-chilli-&-sour-cream-180000000250,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/946154.jpg",IGA,NSW,2060
Red Rock Deli Sea Salt & Balsamic Vinegar Potato Chips, 165 Gram, $4.50,$4.50 was $5.50$2.73/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-sea-salt-&-balsamic-vinegar-potato-chips-24020,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/24020.jpg",IGA,NSW,2060
Red Rock Deli Share Pack Sea Salt, 165 Gram, $4.50,$4.50 was $5.50$2.73/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-share-pack-sea-salt-23786,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/23786.jpg",IGA,NSW,2060
Red Rock Deli Style Potato Chips Honey Soy, 5 Each, $3.75,$3.75 was $4.90$0.75 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-style-potato-chips-honey-soy-20000005461,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005461.jpg",IGA,NSW,2060
Red Rock Deli Style Potato Chips Honey Soy Chicken, 5 Each, $3.75,$3.75 was $4.90$0.75 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-style-potato-chips-honey-soy-chicken-180000000253,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/946162.jpg",IGA,NSW,2060
Red Rock Deli Style Potato Chips Selection, 10 Each, $5.75,$5.75 was $6.50$0.58 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-style-potato-chips-selection-349959,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/349959.jpg",IGA,NSW,2060
Red Rock Deli Sweet Chilli & Sour Cream Chips, 165 Gram, $4.50,$4.50 was $5.50$2.73/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-sweet-chilli-&-sour-cream-chips-24025,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/24025.jpg",IGA,NSW,2060
Red Rock Deli Sweet Chilli & Sour Cream Deli Style Crackers, 135 Gram, $2.25,$2.25 was $4.50$1.67/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-sweet-chilli-&-sour-cream-deli-style-crackers-150000000721,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000000721.jpg",IGA,NSW,2060
Red Rock Deli Thai Chili and Lime Deli Style Potato Chips, 165 Gram, $4.50,$4.50 was $5.50$2.73/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/red-rock-deli-thai-chili-and-lime-deli-style-potato-chips-950179,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/950179.jpg",IGA,NSW,2060
Redheads Foil-sealed Firelighters Fire Lighters, 24 Each, $4.75,$4.75 was $5.50$0.20 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/redheads-foilsealed-firelighters-fire-lighters-444987,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/444987.jpg",IGA,NSW,2060
Redwin Sorbolene Moisturiser with Vitamin E, 500 Millilitre, $4.60,$4.60 was $5.40$0.92/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/redwin-sorbolene-moisturiser-with-vitamin-e-603052,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/603052.jpg",IGA,NSW,2060
Reef Moisturising Coconut Sunscreen Oil Spray SPF 15, 220 Millilitre, $8.95,$8.95 was $17.50$4.07/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/reef-moisturising-coconut-sunscreen-oil-spray-spf-15-728271,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/728271.jpg",IGA,NSW,2060
Reef Oil Spray SPF 30, 220 Millilitre, $8.95,$8.95 was $17.50$4.07/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/reef-oil-spray-spf-30-728307,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/728307.jpg",IGA,NSW,2060
Reef SPF 15 Coconut Sun Tan Oil, 125 Millilitre, $6.45,$6.45 was $12.00$5.16/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/reef-spf-15-coconut-sun-tan-oil-657996,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/657996.jpg",IGA,NSW,2060
Reef Tanning Oil Coconut SPF 30, 125 Millilitre, $6.45,$6.45 was $13.50$5.16/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/reef-tanning-oil-coconut-spf-30-59101,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/59101.jpg",IGA,NSW,2060
ReliFeel Antibacterial Hand Sanitiser Gel, 295 Millilitre, $2.00,$2.00 was $6.00$0.68/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/relifeel-antibacterial-hand-sanitiser-gel-20000001607,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000001607.jpg",IGA,NSW,2060
Relifeel Hand Sanitiser Gel, 500 Millilitre, $2.00,$2.00 was $8.50$0.40/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/relifeel-hand-sanitiser-gel-20000001606,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000001606.jpg",IGA,NSW,2060
Relifeel Hand Sanitiser Gel, 60 Gram, $1.50,$1.50 was $4.00$2.50/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/relifeel-hand-sanitiser-gel-20000004362,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000004362.jpg",IGA,NSW,2060
Rexona Women Antiperspirant Aerosol Deodorant Sexy Bouquet, 90 Millilitre, $4.00,$4.00 was $5.00$4.44/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/rexona-women-antiperspirant-aerosol-deodorant-sexy-bouquet-381184,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/381184.jpg",IGA,NSW,2060
Riviana Rice Long Grain Basmati, 2 Kilogram, $9.00,$9.00 was $10.00$4.50/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/riviana-rice-long-grain-basmati-459869,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/459869.jpg",IGA,NSW,2060
Riviana Water Chestnuts Whole, 230 Gram, $1.50,$1.50 was $1.75$0.65/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/riviana-water-chestnuts-whole-190000002320,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000002320.jpg",IGA,NSW,2060
Robert Timms Italian Espresso Style Coffee Bags, 28 Each, $7.90,$7.90 was $9.40$0.28 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/robert-timms-italian-espresso-style-coffee-bags-93485,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/93485.jpg",IGA,NSW,2060
Robert Timms Mocha Kenya Style Coffee Bags, 28 Each, $7.90,$7.90 was $9.40$0.28 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/robert-timms-mocha-kenya-style-coffee-bags-354881,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/354881.jpg",IGA,NSW,2060
Rockmelon Whole, 1 Each, $3.50,$3.50 was $6.00,https://new.igashop.com.au/sm/pickup/rsid/52511/product/rockmelon-whole-80050029,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050029.jpg",IGA,NSW,2060
Rockstar Punched Energy & Guava Drink , 500 Millilitre, $2.20,$2.20 was $3.00$0.44/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/rockstar-punched-energy-&-guava-drink--16925,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/16925.jpg",IGA,NSW,2060
