product,deal,price,span,url,img,store,state,postcode
Colgate Twister Deep Cleaning Toothbrush with Spiral Bristles Soft, 1 Each, $2.50,$2.50 was $3.20,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-twister-deep-cleaning-toothbrush-with-spiral-bristles-soft-388660,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/388660.jpg",IGA,NSW,2060
Colgate Zig Zag Deep Interdental Clean 25% Recycled Plastic Toothbrush Soft Adult , 1 Each, $2.50,$2.50 was $3.00,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-zig-zag-deep-interdental-clean-25-recycled-plastic-toothbrush-soft-adult--484589,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/484589.jpg",IGA,NSW,2060
Colgate Zig Zag Deep Interdental Clean Toothbrush Medium Adult, 1 Each, $2.50,$2.50 was $3.00,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-zig-zag-deep-interdental-clean-toothbrush-medium-adult-644197,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/644197.jpg",IGA,NSW,2060
Colgate Zig Zag Deep Interdental Clean Toothbrush Soft, 3 Each, $7.00,$7.00 was $7.80$2.33 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-zig-zag-deep-interdental-clean-toothbrush-soft-609383,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/609383.jpg",IGA,NSW,2060
Colgate Zigzag Deep Interdental Clean Toothbrush Medium, 3 Each, $7.00,$7.00 was $7.80$2.33 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-zigzag-deep-interdental-clean-toothbrush-medium-609406,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/609406.jpg",IGA,NSW,2060
Community Co Al Forno Beef Lasagna, 1 Kilogram, $11.00,$11.00 was $13.00$11.00/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/community-co-al-forno-beef-lasagna-623230,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/623230.jpg",IGA,NSW,2060
Community Co Aussie Salad Mix, 120 Gram, $2.50,$2.50 was $3.00$2.08/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/community-co-aussie-salad-mix-421337,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/421337.jpg",IGA,NSW,2060
Community Co Baby Spinach, 120 Gram, $2.50,$2.50 was $3.00$2.08/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/community-co-baby-spinach-422215,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/422215.jpg",IGA,NSW,2060
Community Co Baby Spinach & Rocket Salad, 120 Gram, $2.50,$2.50 was $3.00$2.08/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/community-co-baby-spinach-&-rocket-salad-421308,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/421308.jpg",IGA,NSW,2060
Community Co Beef Lasagne, 400 Gram, $7.00,$7.00 was $8.50$1.75/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/community-co-beef-lasagne-624228,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/624228.jpg",IGA,NSW,2060
