product,deal,price,span,url,img,store,state,postcode
Dr. Oetker Ristorante Pizza Quattro Formaggi, 340 Gram, $6.00,$6.00 was $8.50$1.76/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dr-oetker-ristorante-pizza-quattro-formaggi-20000001661,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000001661.jpg",IGA,NSW,2060
Duck Toilet Fresh Disc Citrus, 36 Millilitre, $3.25,$3.25 was $6.60$9.03/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/duck-toilet-fresh-disc-citrus-840691,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/840691.jpg",IGA,NSW,2060
Duck Toilet Fresh Disc Lavender, 36 Millilitre, $3.25,$3.25 was $6.60$9.03/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/duck-toilet-fresh-disc-lavender-840701,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/840701.jpg",IGA,NSW,2060
Duck Toilet Fresh Disc Marine, 36 Millilitre, $3.25,$3.25 was $6.60$9.03/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/duck-toilet-fresh-disc-marine-840683,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/840683.jpg",IGA,NSW,2060
Duracell AAA, 8 Each, $11.00,$11.00 was $14.95$1.38 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/duracell-aaa-220435,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/220435.jpg",IGA,NSW,2060
Duracell Coppertop Batteries C, 1 Each, $6.50,$6.50 was $7.50,https://new.igashop.com.au/sm/pickup/rsid/52511/product/duracell-coppertop-batteries-c-274049,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/274049.jpg",IGA,NSW,2060
Duracell Lithium Batteries 2016, 2 Each, $7.50,$7.50 was $8.00$3.75 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/duracell-lithium-batteries-2016-897790,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/897790.jpg",IGA,NSW,2060
Dynamo Professional 7 in 1 Laundry Detergent Liquid, 900 Millilitre, $6.50,$6.50 was $13.00$0.72/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dynamo-professional-7-in-1-laundry-detergent-liquid-805586,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/805586.jpg",IGA,NSW,2060
Dynamo Professional 7 in 1 Laundry Detergent Liquid Eucalyptus, 1.8 Litre, $17.00,$17.00 was $23.00$9.44/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dynamo-professional-7-in-1-laundry-detergent-liquid-eucalyptus-805560,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/805560.jpg",IGA,NSW,2060
Dynamo Professional Odour Eliminating Laundry Detergent Liquid, 900 Millilitre, $6.50,$6.50 was $13.00$0.72/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dynamo-professional-odour-eliminating-laundry-detergent-liquid-805772,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/805772.jpg",IGA,NSW,2060
Dynamo Professional Odour Eliminating Laundry Detergent Liquid, 1.8 Litre, $17.00,$17.00 was $23.00$9.44/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dynamo-professional-odour-eliminating-laundry-detergent-liquid-805971,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/805971.jpg",IGA,NSW,2060
Dynamo Professional Oxi Plus Laundry Detergent Liquid, 900 Millilitre, $6.50,$6.50 was $13.00$0.72/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dynamo-professional-oxi-plus-laundry-detergent-liquid-805269,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/805269.jpg",IGA,NSW,2060
Earth Choice All In One Dish Tablets, 42 Each, $12.95,$12.95 was $17.80$0.31 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/earth-choice-all-in-one-dish-tablets-370638,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/370638.jpg",IGA,NSW,2060
Eclipse Chewy Mints Peppermint Tin, 27 Gram, $1.40,$1.40 was $2.00$5.19/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/eclipse-chewy-mints-peppermint-tin-357371,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/357371.jpg",IGA,NSW,2060
Eclipse Chewy Mints Spearmint Tin Spearmint, 27 Gram, $1.40,$1.40 was $2.00$5.19/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/eclipse-chewy-mints-spearmint-tin-spearmint-357363,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/357363.jpg",IGA,NSW,2060
Edenvale Sauvignon Blanc Non Alcoholic, 750 Millilitre, $8.50,$8.50 was $9.50$1.13/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/edenvale-sauvignon-blanc-non-alcoholic-671709,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/671709.jpg",IGA,NSW,2060
Energizer Max 9V Batteries, 2 Each, $12.50,$12.50 was $14.00$6.25 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/energizer-max-9v-batteries-206960,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/206960.jpg",IGA,NSW,2060
Energizer Max AA Batteries, 10 Each, $11.50,$11.50 was $15.00$1.15 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/energizer-max-aa-batteries-212534,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/212534.jpg",IGA,NSW,2060
Energizer Max AA Batteries, 16 Each, $11.75,$11.75 was $23.50$0.73 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/energizer-max-aa-batteries-824941,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/824941.jpg",IGA,NSW,2060
Energizer Max AAA Batteries, 14 Each, $11.75,$11.75 was $23.50$0.84 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/energizer-max-aaa-batteries-824873,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/824873.jpg",IGA,NSW,2060
ETA Generic Margarine 5 Star, 500 Gram, $2.20,$2.20 was $3.10$0.44/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/eta-generic-margarine-5-star-100004,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/100004.jpg",IGA,NSW,2060
Eveready Gold Alkaline AAA Batteries, 16 Each, $16.00,$16.00 was $20.00$1.00 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/eveready-gold-alkaline-aaa-batteries-647750,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/647750.jpg",IGA,NSW,2060
Evian Natural Mineral Water, 500 Millilitre, $2.40,$2.40 was $2.90$0.48/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/evian-natural-mineral-water-342240,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/342240.jpg",IGA,NSW,2060
Evian Natural Mineral Water, 1 Litre, $3.10,$3.10 was $3.80$3.10/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/evian-natural-mineral-water-914932,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/914932.jpg",IGA,NSW,2060
