product,deal,price,span,url,img,store,state,postcode
Cold Power Advanced Clean Laundry Detergent Liquid Lemon, 2 Litre, $9.75,$9.75 was $19.50$4.88/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cold-power-advanced-clean-laundry-detergent-liquid-lemon-805277,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/805277.jpg",IGA,NSW,2060
Cold Power Advanced Clean Laundry Detergent Powder, 2 Kilogram, $9.75,$9.75 was $19.50$4.88/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cold-power-advanced-clean-laundry-detergent-powder-806671,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/806671.jpg",IGA,NSW,2060
Cold Power Advanced Clean Laundry Detergent Powder, 4 Kilogram, $18.00,$18.00 was $30.00$4.50/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cold-power-advanced-clean-laundry-detergent-powder-806689,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/806689.jpg",IGA,NSW,2060
Cold Power Clean & Fresh Laundry Detergent with Odour Fighter, 1.8 Litre, $9.75,$9.75 was $19.50$5.42/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cold-power-clean-&-fresh-laundry-detergent-with-odour-fighter-806574,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/806574.jpg",IGA,NSW,2060
Cold Power Clean & Fresh Laundry Detergent with Odour Fighter, 3.6 Litre, $18.00,$18.00 was $30.00$5.00/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cold-power-clean-&-fresh-laundry-detergent-with-odour-fighter-806582,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/806582.jpg",IGA,NSW,2060
Cold Power Clean & Smooth Laundry Detergent Liquid Easy Ironing, 1.8 Litre, $9.75,$9.75 was $19.50$5.42/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cold-power-clean-&-smooth-laundry-detergent-liquid-easy-ironing-806605,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/806605.jpg",IGA,NSW,2060
Cold Power Pure Clean Laundry Detergent Liquid for sensitive skin, 2 Litre, $9.75,$9.75 was $19.50$4.88/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cold-power-pure-clean-laundry-detergent-liquid-for-sensitive-skin-805293,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/805293.jpg",IGA,NSW,2060
Cold Power Pure Clean Laundry Detergent Powder for sensitive skin, 2 Kilogram, $9.75,$9.75 was $19.50$4.88/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cold-power-pure-clean-laundry-detergent-powder-for-sensitive-skin-806760,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/806760.jpg",IGA,NSW,2060
Colgate Bamboo Toothbrush, 2 Each, $8.00,$8.00 was $10.00$4.00 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-bamboo-toothbrush-798849,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/798849.jpg",IGA,NSW,2060
Colgate Cavity Protection Great Regular Flavour Fluoride Toothpaste with Liquid Calcium, 120 Gram, $2.50,$2.50 was $3.25$2.08/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-cavity-protection-great-regular-flavour-fluoride-toothpaste-with-liquid-calcium-440292,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/440292.jpg",IGA,NSW,2060
Colgate Cavity Protection Great Regular Flavour Toothpaste, 175 Gram, $3.40,$3.40 was $4.10$1.94/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-cavity-protection-great-regular-flavour-toothpaste-61357,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/61357.jpg",IGA,NSW,2060
Colgate Kids Anticavity Fluoride Toothpaste 0-3 Yrs Mild Fruit, 80 Gram, $2.50,$2.50 was $4.00$3.13/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-kids-anticavity-fluoride-toothpaste-03-yrs-mild-fruit-741067,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/741067.jpg",IGA,NSW,2060
Colgate Kids Minions Toothpaste 6+ Years Mild Mint, 90 Gram, $2.50,$2.50 was $3.00$2.78/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-kids-minions-toothpaste-6-years-mild-mint-160000012126,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000012126.jpg",IGA,NSW,2060
Colgate Kids Peppa Pig Toothpaste Mild Mint Gel Children's Tooth Paste, 90 Gram, $2.50,$2.50 was $3.00$2.78/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-kids-peppa-pig-toothpaste-mild-mint-gel-childrens-tooth-paste-160000012127,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000012127.jpg",IGA,NSW,2060
Colgate Peppa Pig Kids Toothbrush Extra Soft 2-5 Years, 1 Each, $2.50,$2.50 was $3.50,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-peppa-pig-kids-toothbrush-extra-soft-25-years-404262,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/404262.jpg",IGA,NSW,2060
Colgate Plax Alcohol Free Mouthwash Freshmint, 250 Millilitre, $2.50,$2.50 was $4.50$1.00/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-plax-alcohol-free-mouthwash-freshmint-373704,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/373704.jpg",IGA,NSW,2060
Colgate Smiles My First Extra Soft Kids Toothbrush 0-2 Years, 1 Each, $2.50,$2.50 was $3.50,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-smiles-my-first-extra-soft-kids-toothbrush-02-years-28260,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/28260.jpg",IGA,NSW,2060
Colgate Total Tartar Control Dental Floss, 25m, Protects Gums & Reduces Tooth Decay,$2.50 was $3.50,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-total-tartar-control-dental-floss-25m-protects-gums-&-reduces-tooth-decay-494631,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/494631.jpg",IGA,NSW,2060
Colgate Triple Action Cavity Protection Fluoride Original Mint Toothpaste , 110 Gram, $2.50,$2.50 was $3.25$2.27/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-triple-action-cavity-protection-fluoride-original-mint-toothpaste--440315,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/440315.jpg",IGA,NSW,2060
Colgate Twister Deep Cleaning Toothbrush with Spiral Bristles Medium, 1 Each, $2.50,$2.50 was $3.20,https://new.igashop.com.au/sm/pickup/rsid/52511/product/colgate-twister-deep-cleaning-toothbrush-with-spiral-bristles-medium-381600,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/381600.jpg",IGA,NSW,2060
