product,deal,price,span,url,img,store,state,postcode
Global Seafoods Basa Fillets Frozen, 1 Kilogram, $10.50,$10.50 was $12.50$10.50/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/global-seafoods-basa-fillets-frozen-102734,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/102734.jpg",IGA,NSW,2060
Global Seafoods Gourmet Ready Prawns Cooked & Peeled, 300 Gram, $10.50,$10.50 was $12.00$3.50/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/global-seafoods-gourmet-ready-prawns-cooked-&-peeled-102718,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/102718.jpg",IGA,NSW,2060
Gold Sweet Potato, 350 Gram, $1.05 avg/ea,$1.05 avg/ea was $1.75 avg/ea$3.00/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/gold-sweet-potato-80060059,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060059.jpg",IGA,NSW,2060
Golden Crumpets Squares, 425 Gram, $2.50,$2.50 was $4.40$0.59/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/golden-crumpets-squares-332067,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/332067.jpg",IGA,NSW,2060
Green's Original Pancake Mix Shaker, 200 Gram, $2.00,$2.00 was $2.40$1.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/greens-original-pancake-mix-shaker-601246,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/601246.jpg",IGA,NSW,2060
Green's Pudding Butterscotch Sponge Mix, 260 Gram, $2.30,$2.30 was $3.00$0.88/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/greens-pudding-butterscotch-sponge-mix-425991,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/425991.jpg",IGA,NSW,2060
Green's Pudding Lemon Sponge, 260 Gram, $2.30,$2.30 was $3.00$0.88/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/greens-pudding-lemon-sponge-483525,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/483525.jpg",IGA,NSW,2060
Grinders Coffee Beans Espresso, 1 Kilogram, $21.00,$21.00 was $30.00$21.00/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/grinders-coffee-beans-espresso-473928,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/473928.jpg",IGA,NSW,2060
Grinders Coffee Roasters Deep & Full Bodied Rich Espresso Coffee Beans, 1 Kilogram, $21.00,$21.00 was $30.00$21.00/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/grinders-coffee-roasters-deep-&-full-bodied-rich-espresso-coffee-beans-690355,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/690355.jpg",IGA,NSW,2060
Grinders Coffee Roasters Organic Coffee Beans, 1 Kilogram, $22.50,$22.50 was $34.00$22.50/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/grinders-coffee-roasters-organic-coffee-beans-690347,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/690347.jpg",IGA,NSW,2060
Grinders Crema, 1 Kilogram, $21.00,$21.00 was $30.00$21.00/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/grinders-crema-473952,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/473952.jpg",IGA,NSW,2060
Guylian Chocolate Selection Belgian Excellence, 305 Gram, $16.00,$16.00 was $20.00$5.25/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/guylian-chocolate-selection-belgian-excellence-603803,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/603803.jpg",IGA,NSW,2060
Haagen-Dazs Strawberries & Cream Ice Cream, 457 Millilitre, $10.00,$10.00 was $11.50$2.19/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/haagendazs-strawberries-&-cream-ice-cream-650486,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/650486.jpg",IGA,NSW,2060
Hakubaku Organic Soba, 270 Gram, $3.00,$3.00 was $4.00$1.11/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/hakubaku-organic-soba-835829,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/835829.jpg",IGA,NSW,2060
Handy Andy 2 in 1 Cleaner & Disinfectant, 750 Millilitre, $3.90,$3.90 was $4.00$0.52/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/handy-andy-2-in-1-cleaner-&-disinfectant-300450,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/300450.jpg",IGA,NSW,2060
Hans Hot Dogs American, 375 Gram, $4.60,$4.60 was $6.20$1.23/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/hans-hot-dogs-american-133667,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/133667.jpg",IGA,NSW,2060
