product,deal,price,span,url,img,store,state,postcode
Yoplait Petit Miam Yoghurt Strawberry, 70 Gram, $0.90,$0.90 was $1.00$1.29/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/yoplait-petit-miam-yoghurt-strawberry-131115,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/131115.jpg",IGA,NSW,2060
Yoplait Petit Miam Yoghurt Vanilla, 70 Gram, $0.90,$0.90 was $1.00$1.29/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/yoplait-petit-miam-yoghurt-vanilla-180915,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180915.jpg",IGA,NSW,2060
ZoOSh Balsamic Dressing, 300 Millilitre, $3.00,$3.00 was $3.85$1.00/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-balsamic-dressing-901463,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/901463.jpg",IGA,NSW,2060
ZoOSh Caesar Dressing, 300 Millilitre, $3.00,$3.00 was $3.85$1.00/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-caesar-dressing-901455,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/901455.jpg",IGA,NSW,2060
ZoOSh Classic Mayo, 525 Gram, $4.00,$4.00 was $4.40$0.76/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-classic-mayo-472045,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/472045.jpg",IGA,NSW,2060
ZoOSh Coleslaw Dressing, 300 Millilitre, $3.00,$3.00 was $3.85$1.00/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-coleslaw-dressing-901353,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/901353.jpg",IGA,NSW,2060
ZoOSh Free Range Egg Garlic Aioli, 350 Gram, $4.30,$4.30 was $4.95$1.23/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-free-range-egg-garlic-aioli-190000001949,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000001949.jpg",IGA,NSW,2060
ZoOSh Free Range Egg Garlic Aioli, 350 Gram, $4.30,$4.30 was $4.95$1.23/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-free-range-egg-garlic-aioli-402582,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/402582.jpg",IGA,NSW,2060
ZoOSh Free Range Egg Mayonnaise, 350 Gram, $4.30,$4.30 was $4.95$1.23/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-free-range-egg-mayonnaise-190000001950,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000001950.jpg",IGA,NSW,2060
ZoOSh Free Range Egg Mayonnaise, 350 Gram, $4.30,$4.30 was $4.95$1.23/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-free-range-egg-mayonnaise-402566,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/402566.jpg",IGA,NSW,2060
ZoOSh French Dressing, 300 Millilitre, $3.00,$3.00 was $3.85$1.00/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-french-dressing-901471,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/901471.jpg",IGA,NSW,2060
ZoOSh Italian Dressing, 300 Millilitre, $3.00,$3.00 was $3.85$1.00/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-italian-dressing-901696,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/901696.jpg",IGA,NSW,2060
ZoOSh Potato Dressing, 300 Millilitre, $3.00,$3.00 was $3.85$1.00/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-potato-dressing-901337,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/901337.jpg",IGA,NSW,2060
ZoOSh Tangy Classic Mayo, 525 Gram, $4.00,$4.00 was $4.40$0.76/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-tangy-classic-mayo-190000001952,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000001952.jpg",IGA,NSW,2060
ZoOSh Tartare Sauce, 350 Gram, $4.30,$4.30 was $4.95$1.23/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zoosh-tartare-sauce-901905,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/901905.jpg",IGA,NSW,2060
Zyrtec Hay Fever Rapid Acting Mini Tablets, 10 Each, $9.50,$9.50 was $13.50$0.95 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/zyrtec-hay-fever-rapid-acting-mini-tablets-849420,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/849420.jpg",IGA,NSW,2060
