product,deal,price,span,url,img,store,state,postcode
The Juice Farm Orange Juice, 500 Millilitre, $2.61,$2.61 was $2.75$0.52/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-juice-farm-orange-juice-155046,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/155046.jpg",IGA,NSW,2060
The Market Grocer Almonds Raw, 175 Gram, $5.29,$5.29 was $6.09$3.02/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-almonds-raw-2289,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/2289.jpg",IGA,NSW,2060
The Market Grocer Apricot Delight, 500 Gram, $7.39,$7.39 was $8.59$1.48/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-apricot-delight-160000013425,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000013425.jpg",IGA,NSW,2060
The Market Grocer Australian Dried Sultanas, 400 Gram, $4.99,$4.99 was $5.69$1.25/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-australian-dried-sultanas-4733,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/4733.jpg",IGA,NSW,2060
The Market Grocer BBQ Kir Kir, 375 Gram, $4.19,$4.19 was $4.79$1.12/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-bbq-kir-kir-2815,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/2815.jpg",IGA,NSW,2060
The Market Grocer Brazil Nuts, 250 Gram, $6.89,$6.89 was $9.69$2.76/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-brazil-nuts-160000013424,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000013424.jpg",IGA,NSW,2060
The Market Grocer Cashew & Macadamia Mix Roasted & Salted, 400 Gram, $14.99,$14.99 was $17.49$3.75/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-cashew-&-macadamia-mix-roasted-&-salted-2310,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/2310.jpg",IGA,NSW,2060
The Market Grocer Chilli Kir Kir, 375 Gram, $4.19,$4.19 was $4.79$1.12/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-chilli-kir-kir-2816,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/2816.jpg",IGA,NSW,2060
The Market Grocer Cranberry Fruit and Nut Mix, 500 Gram, $7.69,$7.69 was $8.89$1.54/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-cranberry-fruit-and-nut-mix-20000005459,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005459.jpg",IGA,NSW,2060
The Market Grocer Dates Lyna Large, 400 Gram, $3.99,$3.99 was $5.39$1.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-dates-lyna-large-20000006175,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000006175.jpg",IGA,NSW,2060
The Market Grocer Dried Mango Slices, 250 Gram, $4.69,$4.69 was $5.39$1.88/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-dried-mango-slices-4730,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/4730.jpg",IGA,NSW,2060
The Market Grocer Dried Prunes , 500 Gram, $8.79,$8.79 was $10.09$1.76/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/the-market-grocer-dried-prunes--160000013431,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000013431.jpg",IGA,NSW,2060
