product,deal,price,span,url,img,store,state,postcode
So Good Chilled Original Almond Milk, 1 Litre, $4.00,$4.00 was $4.20$4.00/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/so-good-chilled-original-almond-milk-183374,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/183374.jpg",IGA,NSW,2060
So Good Chilled Regular Soy Milk, 1 Litre, $2.60,$2.60 was $2.80$2.60/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/so-good-chilled-regular-soy-milk-141547,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/141547.jpg",IGA,NSW,2060
So Good Chilled Unsweetened Almond Milk, 1 Litre, $4.00,$4.00 was $4.20$4.00/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/so-good-chilled-unsweetened-almond-milk-171814,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/171814.jpg",IGA,NSW,2060
So Good Long Life Original Almond Milk, 1 Litre, $2.90,$2.90 was $3.00$2.90/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/so-good-long-life-original-almond-milk-321914,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/321914.jpg",IGA,NSW,2060
So Good Long Life Unsweetened Almond Coconut Milk, 1 Litre, $2.90,$2.90 was $3.00$2.90/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/so-good-long-life-unsweetened-almond-coconut-milk-250265,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/250265.jpg",IGA,NSW,2060
So Good Long Life Unsweetened Almond Milk, 1 Litre, $2.90,$2.90 was $3.00$2.90/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/so-good-long-life-unsweetened-almond-milk-371105,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/371105.jpg",IGA,NSW,2060
SodaKING Cola Syrup, 250 Millilitre, $3.49,$3.49 was $4.00$1.40/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sodaking-cola-syrup-160000012315,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000012315.jpg",IGA,NSW,2060
SodaKING Creaming Soda Syrup, 250 Millilitre, $3.49,$3.49 was $4.00$1.40/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sodaking-creaming-soda-syrup-160000012314,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000012314.jpg",IGA,NSW,2060
Sodaking Cylinder Gas Refill Exchange, 60 Litre, $18.25,$18.25 was $19.00$0.30/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sodaking-cylinder-gas-refill-exchange-641482,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/641482.jpg",IGA,NSW,2060
SodaKING Ginger Beer Syrup, 250 Millilitre, $3.49,$3.49 was $4.00$1.40/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sodaking-ginger-beer-syrup-160000012312,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000012312.jpg",IGA,NSW,2060
SodaKING Lemon Lime & Bitters Syrup, 250 Millilitre, $3.49,$3.49 was $4.00$1.40/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sodaking-lemon-lime-&-bitters-syrup-160000012311,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000012311.jpg",IGA,NSW,2060
SodaKING Lemonade Syrup, 250 Millilitre, $3.49,$3.49 was $4.00$1.40/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sodaking-lemonade-syrup-160000012310,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000012310.jpg",IGA,NSW,2060
SodaKING Raspberry Syrup, 250 Millilitre, $3.49,$3.49 was $4.00$1.40/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sodaking-raspberry-syrup-160000012313,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000012313.jpg",IGA,NSW,2060
Soft White On the Go Facial Tissues, 50 Each, $1.05,$1.05 was $1.10$0.02 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/soft-white-on-the-go-facial-tissues-56051,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/56051.jpg",IGA,NSW,2060
Softly Delicates Fabric Solution Gently Fragrant, 1.25 Litre, $6.50,$6.50 was $9.00$5.20/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/softly-delicates-fabric-solution-gently-fragrant-325078,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/325078.jpg",IGA,NSW,2060
Sorbent 3 Ply Hypo-Allergenic Toilet Tissue Rolls, 8 Each, $5.00,$5.00 was $8.00$0.63 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sorbent-3-ply-hypoallergenic-toilet-tissue-rolls-72094,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/72094.jpg",IGA,NSW,2060
Sorbent Extra Thick White Toilet Tissue, 8 Each, $5.00,$5.00 was $8.00$0.63 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sorbent-extra-thick-white-toilet-tissue-346480,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/346480.jpg",IGA,NSW,2060
Sorbent Silky White Toilet Tissue, 32 Each, $17.00,$17.00 was $21.50$0.53 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sorbent-silky-white-toilet-tissue-413622,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/413622.jpg",IGA,NSW,2060
South Cape Brie Cheese, 200 Gram, $6.00,$6.00 was $7.00$3.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/south-cape-brie-cheese-114867,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/114867.jpg",IGA,NSW,2060
South Cape Camembert Cheese, 200 Gram, $6.00,$6.00 was $7.00$3.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/south-cape-camembert-cheese-886008,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/886008.jpg",IGA,NSW,2060
South Cape Greek Style Fetta, 200 Gram, $5.00,$5.00 was $5.50$2.50/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/south-cape-greek-style-fetta-677970,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/677970.jpg",IGA,NSW,2060
South Cape Havarti Cheese Snack, 80 Gram, $3.30,$3.30 was $4.00$4.13/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/south-cape-havarti-cheese-snack-760809,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/760809.jpg",IGA,NSW,2060
South Cape Orange 3 Cheese Selection Cheese Platter, 320 Gram, $13.25,$13.25 was $14.00$4.14/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/south-cape-orange-3-cheese-selection-cheese-platter-703506,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/703506.jpg",IGA,NSW,2060
Spring Valley Mango Banana Juice , 1.25 Litre, $4.40,$4.40 was $5.40$3.52/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/spring-valley-mango-banana-juice--19290,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/19290.jpg",IGA,NSW,2060
Starbucks Blonde Espresso Capsules, 12 Each, $7.92,$7.92 was $9.00$0.66 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/starbucks-blonde-espresso-capsules-863953,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/863953.jpg",IGA,NSW,2060
Starbucks By Nespresso Blonde Espresso Roast Coffee Pods, 10 Each, $5.50,$5.50 was $7.50$0.55 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/starbucks-by-nespresso-blonde-espresso-roast-coffee-pods-926390,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/926390.jpg",IGA,NSW,2060
Starbucks By Nespresso Espresso Roast Coffee Pods, 10 Each, $5.50,$5.50 was $7.50$0.55 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/starbucks-by-nespresso-espresso-roast-coffee-pods-926374,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/926374.jpg",IGA,NSW,2060
Starbucks By Nespresso House Blend Coffee Pods, 10 Each, $5.50,$5.50 was $7.50$0.55 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/starbucks-by-nespresso-house-blend-coffee-pods-926329,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/926329.jpg",IGA,NSW,2060
Starbucks By Nespresso Pike Place Roast Lungo Coffee Pods, 10 Each, $5.50,$5.50 was $7.50$0.55 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/starbucks-by-nespresso-pike-place-roast-lungo-coffee-pods-863961,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/863961.jpg",IGA,NSW,2060
Starbucks By Nespresso Single Origin Colombia Coffee Pods, 10 Each, $5.50,$5.50 was $7.50$0.55 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/starbucks-by-nespresso-single-origin-colombia-coffee-pods-927189,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/927189.jpg",IGA,NSW,2060
