product,deal,price,span,url,img,store,state,postcode
Praise Real Whole Egg Mayonnaise, 335 Gram, $2.75,$2.75 was $5.50$0.82/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/praise-real-whole-egg-mayonnaise-482511,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/482511.jpg",IGA,NSW,2060
Praise Traditional Creamy Mayonnaise, 700 Gram, $5.50,$5.50 was $6.00$0.79/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/praise-traditional-creamy-mayonnaise-372465,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/372465.jpg",IGA,NSW,2060
Praise Traditional Mayonnaise Squeeze Bottle, 490 Gram, $3.80,$3.80 was $4.50$0.78/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/praise-traditional-mayonnaise-squeeze-bottle-396134,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/396134.jpg",IGA,NSW,2060
Prima Apple & Raspberry Fruit Drink, 6 Each, $3.25,$3.25 was $4.30$0.54 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/prima-apple-&-raspberry-fruit-drink-345947,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/345947.jpg",IGA,NSW,2060
Prima Apple Fruit Drink, 6 Each, $3.25,$3.25 was $4.30$0.54 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/prima-apple-fruit-drink-345426,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/345426.jpg",IGA,NSW,2060
Prima Tropical Fruit Drink, 6 Each, $3.25,$3.25 was $4.30$0.54 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/prima-tropical-fruit-drink-346171,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/346171.jpg",IGA,NSW,2060
Primo Champagne Leg Ham Thinly Sliced, 100 Gram, $3.40,$3.40 was $3.50$3.40/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-champagne-leg-ham-thinly-sliced-102297,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/102297_2.jpg",IGA,NSW,2060
Primo Classic Shredded Ham, 300 Gram, $4.00,$4.00 was $4.60$1.33/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-classic-shredded-ham-695606,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/695606.jpg",IGA,NSW,2060
Primo Cocktail Franks, 500 Gram, $3.30,$3.30 was $5.25$0.66/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-cocktail-franks-148675,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/148675.jpg",IGA,NSW,2060
Primo Diced Bacon Style Pieces, 300 Gram, $4.00,$4.00 was $5.00$1.33/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-diced-bacon-style-pieces-102378,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/102378.jpg",IGA,NSW,2060
Primo English Style Leg Ham, 100 Gram, $3.40,$3.40 was $3.50$3.40/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-english-style-leg-ham-138303,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/138303.jpg",IGA,NSW,2060
Primo Hot Hungarian Salami, 80 Gram, $3.40,$3.40 was $3.50$4.25/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-hot-hungarian-salami-621835,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/621835.jpg",IGA,NSW,2060
Primo Mortadella, 100 Gram, $3.40,$3.40 was $3.50$3.40/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-mortadella-111411,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/111411.jpg",IGA,NSW,2060
Primo Real Diced Bacon Pieces, 200 Gram, $4.00,$4.00 was $4.90$2.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-real-diced-bacon-pieces-443295,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/443295.jpg",IGA,NSW,2060
Primo Roast Pork Thinly Sliced, 80 Gram, $3.40,$3.40 was $3.50$4.25/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-roast-pork-thinly-sliced-112632,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/112632.jpg",IGA,NSW,2060
Primo Silverside Thinly Sliced Beef, 80 Gram, $3.40,$3.40 was $3.50$4.25/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-silverside-thinly-sliced-beef-441696,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/441696.jpg",IGA,NSW,2060
Primo Stackers Chicken Breast With Cheddar Cheese & Crackers, 45 Gram, $3.00,$3.00 was $4.00$6.67/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-stackers-chicken-breast-with-cheddar-cheese-&-crackers-850374,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/850374.jpg",IGA,NSW,2060
Primo Stackers Danish Salami With Cheddar Cheese & Crackers, 45 Gram, $3.00,$3.00 was $4.00$6.67/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-stackers-danish-salami-with-cheddar-cheese-&-crackers-850358,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/850358.jpg",IGA,NSW,2060
Primo Stackers Leg Ham Cheddar Cheese & Crackers, 50 Gram, $3.00,$3.00 was $4.00$6.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-stackers-leg-ham-cheddar-cheese-&-crackers-112750,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/112750.jpg",IGA,NSW,2060
Primo Stackers Mild Salami with Crackers & Cheddar Cheese, 50 Gram, $3.00,$3.00 was $4.00$6.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-stackers-mild-salami-with-crackers-&-cheddar-cheese-113243,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/113243.jpg",IGA,NSW,2060
