product,deal,price,span,url,img,store,state,postcode
Chang's Salad Dressing Oriental, 280 Millilitre, $2.38,$2.38 was $2.80$0.85/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/changs-salad-dressing-oriental-813610,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/813610.jpg",IGA,NSW,2060
Chapstick Strawberry SPF15, 4.2 Gram, $3.15,$3.15 was $4.50$75.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/chapstick-strawberry-spf15-413554,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/413554.jpg",IGA,NSW,2060
Cheer Cheese Colby Slices, 500 Gram, $7.50,$7.50 was $8.50$1.50/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cheer-cheese-colby-slices-630614,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/630614.jpg",IGA,NSW,2060
Cheer Cheese Light Cheese Slice, 250 Gram, $5.30,$5.30 was $7.00$2.12/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cheer-cheese-light-cheese-slice-113471,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/113471.jpg",IGA,NSW,2060
Cheer Cheese Light Cheese Slice, 500 Gram, $7.50,$7.50 was $8.50$1.50/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cheer-cheese-light-cheese-slice-122006,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/122006.jpg",IGA,NSW,2060
Cheer Cheese Tasty Cheese 24 Slices, 500 Gram, $7.50,$7.50 was $8.50$1.50/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cheer-cheese-tasty-cheese-24-slices-166589,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/166589.jpg",IGA,NSW,2060
Cheezels Cheese Box, 125 Gram, $2.50,$2.50 was $3.00$2.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cheezels-cheese-box-929830,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/929830.jpg",IGA,NSW,2060
Chickadees Chicken Box, 125 Gram, $2.50,$2.50 was $3.00$2.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/chickadees-chicken-box-929851,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/929851.jpg",IGA,NSW,2060
Chum Adult Dog Food Beef, 700 Gram, $2.00,$2.00 was $2.30$0.29/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/chum-adult-dog-food-beef-70568,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/70568.jpg",IGA,NSW,2060
Chum Crunchy Chicken Beef & Vegetable, 3 Kilogram, $9.00,$9.00 was $9.60$3.00/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/chum-crunchy-chicken-beef-&-vegetable-610245,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/610245.jpg",IGA,NSW,2060
Chux Heavy Duty Scourer, 2 Each, $3.50,$3.50 was $4.50$1.75 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/chux-heavy-duty-scourer-9177,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/9177.jpg",IGA,NSW,2060
Chux Scourer Pad Heavy Duty, 3 Each, $2.00,$2.00 was $3.10$0.67 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/chux-scourer-pad-heavy-duty-957647,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/957647.jpg",IGA,NSW,2060
Chux Sponge Scourer Non-Scratch, 2 Each, $3.50,$3.50 was $4.50$1.75 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/chux-sponge-scourer-nonscratch-9355,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/9355.jpg",IGA,NSW,2060
Chux Superwipes Robuste Wipes, 3 Each, $3.90,$3.90 was $4.00$1.30 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/chux-superwipes-robuste-wipes-53207,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/53207.jpg",IGA,NSW,2060
Coca Cola Bottle, 2 Litre, $3.45,$3.45 was $3.65$1.73/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/coca-cola-bottle-52170,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/52170.jpg",IGA,NSW,2060
Coca Cola Classic Bottle, 2 Litre, $3.45,$3.45 was $3.65$1.73/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/coca-cola-classic-bottle-14570,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/14570.jpg",IGA,NSW,2060
Coca Cola Classic Bottle, 600 Millilitre, $3.55,$3.55 was $3.75$0.59/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/coca-cola-classic-bottle-89038,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/89038.jpg",IGA,NSW,2060
Coca Cola Classic Cans, 24 Each, $20.70,$20.70 was $34.00$0.86 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/coca-cola-classic-cans-681220,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/681220_2.jpg",IGA,NSW,2060
Coca Cola Classic Mini Bottles, 12 Each, $9.40,$9.40 was $15.95$0.78 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/coca-cola-classic-mini-bottles-310303,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/310303.jpg",IGA,NSW,2060
Coca Cola Diet Cans, 24 Each, $20.70,$20.70 was $34.00$0.86 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/coca-cola-diet-cans-681212,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/681212_1.jpg",IGA,NSW,2060
