product,deal,price,span,url,img,store,state,postcode
Nutella Chocolate Hazelnut Spread, 750 Gram, $9.00,$9.00 was $9.30$1.20/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/nutella-chocolate-hazelnut-spread-170000003176,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/170000003176.jpg",IGA,NSW,2060
Nyal Chesty Non Drowsy, 200 Millilitre, $6.80,$6.80 was $8.50$3.40/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/nyal-chesty-non-drowsy-474796,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/474796.jpg",IGA,NSW,2060
Nyal Sprays Nasal Decongestant, 15 Millilitre, $7.15,$7.15 was $9.00$47.67/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/nyal-sprays-nasal-decongestant-480488,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/480488.jpg",IGA,NSW,2060
OAK Banana, 600 Millilitre, $2.60,$2.60 was $3.25$0.43/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/oak-banana-698905,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/698905.jpg",IGA,NSW,2060
OAK Chocolate, 600 Millilitre, $2.60,$2.60 was $3.25$0.43/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/oak-chocolate-877863,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/877863.jpg",IGA,NSW,2060
OAK Vanilla Malt, 600 Millilitre, $2.60,$2.60 was $3.25$0.43/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/oak-vanilla-malt-908347,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/908347.jpg",IGA,NSW,2060
OB Finest Sour Dough Activated Charcoal, 110 Gram, $4.50,$4.50 was $5.50$4.09/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/ob-finest-sour-dough-activated-charcoal-992003,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/992003.jpg",IGA,NSW,2060
OB Finest Sour Dough Natural, 110 Gram, $4.50,$4.50 was $5.50$4.09/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/ob-finest-sour-dough-natural-991727,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/991727.jpg",IGA,NSW,2060
Obela Caramelised Onion Garnished Hommus, 220 Gram, $4.50,$4.50 was $5.00$2.05/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/obela-caramelised-onion-garnished-hommus-190000001865,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000001865.jpg",IGA,NSW,2060
Obela Classic Guacamole, 220 Gram, $5.12,$5.12 was $5.50$2.33/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/obela-classic-guacamole-481662,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/481662.jpg",IGA,NSW,2060
Obela Hommus, 1 Kilogram, $7.95,$7.95 was $9.50$7.95/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/obela-hommus-944568,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/944568.jpg",IGA,NSW,2060
Obela Hommus Beetroot, 220 Gram, $4.50,$4.50 was $5.00$2.05/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/obela-hommus-beetroot-446565,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/446565.jpg",IGA,NSW,2060
Obela Hommus Garnished With Zesty Jalapenos, 220 Gram, $4.50,$4.50 was $5.00$2.05/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/obela-hommus-garnished-with-zesty-jalapenos-177158,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/177158.jpg",IGA,NSW,2060
Obela Hommus Pistachio Lemon Dukkah, 220 Gram, $4.50,$4.50 was $5.00$2.05/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/obela-hommus-pistachio-lemon-dukkah-914084,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/914084.jpg",IGA,NSW,2060
Obela Roasted Pine Nut Hommus, 220 Gram, $4.50,$4.50 was $5.00$2.05/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/obela-roasted-pine-nut-hommus-176657,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/176657.jpg",IGA,NSW,2060
Obela Tzatziki Dip Classic, 220 Gram, $4.50,$4.50 was $5.00$2.05/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/obela-tzatziki-dip-classic-625928,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/625928.jpg",IGA,NSW,2060
OC  Normal Balance Shampoo, 400 Millilitre, $2.85,$2.85 was $3.60$0.71/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/oc-normal-balance-shampoo-428402,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/428402.jpg",IGA,NSW,2060
OC Kids 3in1 Conditioning Shampoo & Body Wash Fruit Blast , 400 Millilitre, $3.61,$3.61 was $4.00$0.90/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/oc-kids-3in1-conditioning-shampoo-&-body-wash-fruit-blast--52507,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/52507.jpg",IGA,NSW,2060
