product,deal,price,span,url,img,store,state,postcode
Sunfield Bar Cake Chocolate Chip, 550 Gram, $4.95,$4.95 was $6.65$0.90/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-bar-cake-chocolate-chip-20000005513,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005513.jpg",IGA,NSW,2060
Sunfield Bar Cake Date, 550 Gram, $4.95,$4.95 was $6.65$0.90/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-bar-cake-date-20000005514,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005514.jpg",IGA,NSW,2060
Sunfield Bar Cake Madeira, 550 Gram, $4.95,$4.95 was $6.65$0.90/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-bar-cake-madeira-432317,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/432317.jpg",IGA,NSW,2060
Sunfield Bar Cake Orange Poppy Seed, 550 Gram, $4.95,$4.95 was $6.65$0.90/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-bar-cake-orange-poppy-seed-431507,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/431507.jpg",IGA,NSW,2060
Sunfield Bar Cake Sultana, 550 Gram, $4.95,$4.95 was $6.65$0.90/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-bar-cake-sultana-20000005703,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005703.jpg",IGA,NSW,2060
Sunfield Blueberry Muffin, 160 Gram, $1.95,$1.95 was $2.45$1.22/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-blueberry-muffin-20000005516,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005516.jpg",IGA,NSW,2060
Sunfield Muffin Apple Cinnamon, 160 Gram, $1.95,$1.95 was $2.45$1.22/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-muffin-apple-cinnamon-426840,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/426840.jpg",IGA,NSW,2060
Sunfield Muffin Banana, 160 Gram, $1.95,$1.95 was $2.45$1.22/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-muffin-banana-426395,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/426395.jpg",IGA,NSW,2060
Sunfield Muffin Choc Chip, 160 Gram, $1.95,$1.95 was $2.45$1.22/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-muffin-choc-chip-426845,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/426845.jpg",IGA,NSW,2060
Sunfield Muffin Chocolate, 160 Gram, $1.95,$1.95 was $2.45$1.22/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-muffin-chocolate-190000004878,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000004878.jpg",IGA,NSW,2060
Sunfield Muffin Orange and Poppy, 160 Gram, $1.95,$1.95 was $2.45$1.22/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunfield-muffin-orange-and-poppy-190000004877,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000004877.jpg",IGA,NSW,2060
Sunkist Orange Bottle, 1.25 Litre, $1.50,$1.50 was $2.70$1.20/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunkist-orange-bottle-352033,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/352033.jpg",IGA,NSW,2060
Sunkist Orange Cans Multipack Cans 375ml, 24 Each, $23.00,$23.00 was $26.70$0.96 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunkist-orange-cans-multipack-cans-375ml-461735,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/461735.jpg",IGA,NSW,2060
Sunkist Orange Multipack Cans 375ml, 10 Each, $11.00,$11.00 was $15.00$1.10 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunkist-orange-multipack-cans-375ml-597573,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/597573.jpg",IGA,NSW,2060
Sunkist Orange Zero Sugar Bottle, 1.25 Litre, $1.50,$1.50 was $2.70$1.20/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunkist-orange-zero-sugar-bottle-255948,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/255948.jpg",IGA,NSW,2060
SunRice Basmati Rice Cups, 240 Gram, $2.50,$2.50 was $3.00$1.04/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunrice-basmati-rice-cups-300120,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/300120.jpg",IGA,NSW,2060
SunRice Basmati Rice Pouch, 250 Gram, $2.50,$2.50 was $3.00$1.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunrice-basmati-rice-pouch-61048,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/61048.jpg",IGA,NSW,2060
SunRice Brown Rice Cups, 250 Gram, $2.50,$2.50 was $3.00$1.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunrice-brown-rice-cups-56962,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/56962.jpg",IGA,NSW,2060
SunRice Flavoured Rice Cakes Sour Cream and Chives, 195 Gram, $2.25,$2.25 was $2.50$1.15/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/sunrice-flavoured-rice-cakes-sour-cream-and-chives-429212,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/429212.jpg",IGA,NSW,2060
