product,deal,price,span,url,img,store,state,postcode
Peck's Salmon & Lobster Spread, 125 Gram, $3.00,$3.00 was $3.50$2.40/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pecks-salmon-&-lobster-spread-36441,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/36441.jpg",IGA,NSW,2060
Pepsi Cola Soda 375ml Cans, 10 Each, $11.00,$11.00 was $15.00$1.10 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pepsi-cola-soda-375ml-cans-597581,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/597581.jpg",IGA,NSW,2060
Pepsi Light Caffeine Free Bottle, 1.25 Litre, $1.50,$1.50 was $2.70$1.20/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pepsi-light-caffeine-free-bottle-54229,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/54229.jpg",IGA,NSW,2060
Pepsi Max No Sugar Mango Soda Bottle, 600 Millilitre, $3.20,$3.20 was $3.65$0.53/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pepsi-max-no-sugar-mango-soda-bottle-935865,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/935865.jpg",IGA,NSW,2060
Pepsi Max No Sugar Soda 300ml Bottle, 4 Each, $5.00,$5.00 was $6.20$1.25 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pepsi-max-no-sugar-soda-300ml-bottle-593812,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/593812.jpg",IGA,NSW,2060
Pepsi Max No Sugar Soda 375ml Cans, 10 Each, $11.00,$11.00 was $15.00$1.10 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pepsi-max-no-sugar-soda-375ml-cans-593781,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/593781.jpg",IGA,NSW,2060
Pepsi Max No Sugar Soda 375ml Cans, 24 Each, $23.00,$23.00 was $26.70$0.96 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pepsi-max-no-sugar-soda-375ml-cans-634605,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/634605.jpg",IGA,NSW,2060
Pepsi Max Soft Drink Bottle, 1.25 Litre, $1.50,$1.50 was $2.70$1.20/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pepsi-max-soft-drink-bottle-328377,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/328377.jpg",IGA,NSW,2060
Pepsi Soda Bottle, 1.25 Litre, $1.50,$1.50 was $2.70$1.20/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pepsi-soda-bottle-14279,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/14279.jpg",IGA,NSW,2060
Philips CFL Tornado Warm White 12W BC Base, 1 Each, $7.50,$7.50 was $8.50,https://new.igashop.com.au/sm/pickup/rsid/52511/product/philips-cfl-tornado-warm-white-12w-bc-base-715095,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/715095.jpg",IGA,NSW,2060
Philips LED Edison Screw Warm White 14W, 1 Each, $10.75,$10.75 was $16.00,https://new.igashop.com.au/sm/pickup/rsid/52511/product/philips-led-edison-screw-warm-white-14w-20000000486,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000000486.jpg",IGA,NSW,2060
Pink Lady Apple, 200 Gram, $0.60 avg/ea,$0.60 avg/ea was $1.00 avg/ea$3.00/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pink-lady-apple-80060028,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060028.jpg",IGA,NSW,2060
Pitango Free Range Chicken & Vegetable Soup, 600 Gram, $6.06,$6.06 was $6.50$1.01/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pitango-free-range-chicken-&-vegetable-soup-150000000096,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000000096.jpg",IGA,NSW,2060
Pitango Organic Minestrone Soup, 600 Gram, $6.06,$6.06 was $6.50$1.01/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pitango-organic-minestrone-soup-150000000091,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000000091.jpg",IGA,NSW,2060
Pitango Organic Pumpkin & Ginger Soup, 600 Gram, $6.06,$6.06 was $6.50$1.01/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pitango-organic-pumpkin-&-ginger-soup-150000000087,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000000087.jpg",IGA,NSW,2060
Pitango Tomato & Basil Soup, 600 Gram, $6.06,$6.06 was $6.50$1.01/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/pitango-tomato-&-basil-soup-150000000082,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000000082.jpg",IGA,NSW,2060
Powerade Isotonic Berry Ice Sports Drink, 1 Litre, $2.32,$2.32 was $4.65$2.32/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/powerade-isotonic-berry-ice-sports-drink-384438,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/384438.jpg",IGA,NSW,2060
Powerade Isotonic Mountain Blast Powder, 500 Gram, $10.00,$10.00 was $11.85$2.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/powerade-isotonic-mountain-blast-powder-46755,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/46755.jpg",IGA,NSW,2060
Powerade Isotonic Mountain Blast Sports Drink, 1 Litre, $2.32,$2.32 was $4.65$2.32/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/powerade-isotonic-mountain-blast-sports-drink-384446,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/384446.jpg",IGA,NSW,2060
Praise 99% Fat Free Squeeze Mayonnaise, 555 Gram, $3.80,$3.80 was $4.50$0.68/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/praise-99-fat-free-squeeze-mayonnaise-396087,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/396087.jpg",IGA,NSW,2060
