product,deal,price,span,url,img,store,state,postcode
DermaVeen Extra Hydration Intensive Moisturising Lotion for Extra Dry, Itchy & Sensitive Skin, 500 Millilitre,$14.00 was $17.00$2.80/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dermaveen-extra-hydration-intensive-moisturising-lotion-for-extra-dry-itchy-&-sensitive-skin-796520,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/796520.jpg",IGA,NSW,2060
Dettol Antibacterial Liquid Hand Wash Aloe Vera and Vitamin E Refill, 950 Millilitre, $3.50,$3.50 was $6.50$0.37/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dettol-antibacterial-liquid-hand-wash-aloe-vera-and-vitamin-e-refill-82248,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/82248.jpg",IGA,NSW,2060
Dettol Antibacterial Liquid Hand Wash Refresh Refill, 950 Millilitre, $3.50,$3.50 was $6.50$0.37/100ml,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dettol-antibacterial-liquid-hand-wash-refresh-refill-82159,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/82159.jpg",IGA,NSW,2060
Devondale Colby Cheese Block, 500 Gram, $7.50,$7.50 was $10.85$1.50/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/devondale-colby-cheese-block-165101,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/165101.jpg",IGA,NSW,2060
Devondale Dairy Extra Soft Regular Tub, 250 Gram, $3.50,$3.50 was $4.50$1.40/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/devondale-dairy-extra-soft-regular-tub-190000002352,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000002352.jpg",IGA,NSW,2060
Devondale Dairy Soft Tub Regular, 250 Gram, $3.50,$3.50 was $4.50$1.40/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/devondale-dairy-soft-tub-regular-190000002353,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000002353.jpg",IGA,NSW,2060
Devondale Milk, 2 Litre, $2.80,$2.80 was $3.85$1.40/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/devondale-milk-17285,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/17285.jpg",IGA,NSW,2060
Devondale Shredded Tasty Cheese, 600 Gram, $8.50,$8.50 was $10.50$1.42/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/devondale-shredded-tasty-cheese-177661,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/177661.jpg",IGA,NSW,2060
Devondale Tasty Cheese Block, 500 Gram, $7.50,$7.50 was $10.85$1.50/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/devondale-tasty-cheese-block-153879,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/153879.jpg",IGA,NSW,2060
Devondale UHT Semi Skim Milk, 2 Litre, $2.80,$2.80 was $3.85$1.40/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/devondale-uht-semi-skim-milk-33134,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/33134.jpg",IGA,NSW,2060
Diet Rite Passionfruit Soft Drink, 1.25 Litre, $1.10,$1.10 was $1.55$0.88/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/diet-rite-passionfruit-soft-drink-348050,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/348050.jpg",IGA,NSW,2060
Diet Rite Soft Drink Grape Portello, 1.25 Litre, $1.10,$1.10 was $1.55$0.88/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/diet-rite-soft-drink-grape-portello-347648,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/347648.jpg",IGA,NSW,2060
Dilmah Red Rooibos Moringa Chilli Cocoa & Cardamom Infusion, 20 Each, $2.75,$2.75 was $4.30$0.14 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dilmah-red-rooibos-moringa-chilli-cocoa-&-cardamom-infusion-190000002683,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000002683.jpg",IGA,NSW,2060
Dine Wet Cat Food Meat Selection In Gravy, 14 Each, $14.00,$14.00 was $16.00$1.00 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/dine-wet-cat-food-meat-selection-in-gravy-652263,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/652263.jpg",IGA,NSW,2060
