product,deal,price,span,url,img,store,state,postcode
Cadbury Oreo Ice Cream Tub, 1.2 Litre, $6.50,$6.50 was $10.00$5.42/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cadbury-oreo-ice-cream-tub-132255,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/132255.jpg",IGA,NSW,2060
Cadbury Rolls Mini Choc Rolls, 5 Each, $3.15,$3.15 was $4.50$0.63 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cadbury-rolls-mini-choc-rolls-760037,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/760037.jpg",IGA,NSW,2060
Cadbury Special Treats Chocolate Sharepack, 12 Each, $4.00,$4.00 was $5.00$0.33 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cadbury-special-treats-chocolate-sharepack-307347,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/307347.jpg",IGA,NSW,2060
Cadbury Twirl Sharepack, 12 Each, $3.50,$3.50 was $5.00$0.29 each,https://new.igashop.com.au/sm/pickup/rsid/52511/product/cadbury-twirl-sharepack-170000001007,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/170000001007.jpg",IGA,NSW,2060
Campbell's Real Beef Liquid Stock, 1 Litre, $2.00,$2.00 was $4.00$2.00/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/campbells-real-beef-liquid-stock-325426,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/325426.jpg",IGA,NSW,2060
Campbell's Real Beef Liquid Stock Salt Reduced, 1 Litre, $2.00,$2.00 was $4.00$2.00/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/campbells-real-beef-liquid-stock-salt-reduced-470019,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/470019.jpg",IGA,NSW,2060
Campbell's Real Chicken Liquid Stock, 1 Litre, $2.00,$2.00 was $4.00$2.00/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/campbells-real-chicken-liquid-stock-325484,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/325484.jpg",IGA,NSW,2060
Campbell's Real Chicken Liquid Stock Salt Reduced, 1 Litre, $2.00,$2.00 was $4.00$2.00/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/campbells-real-chicken-liquid-stock-salt-reduced-316841,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/316841.jpg",IGA,NSW,2060
Campbell's Real Stock Vegetable, 1 Litre, $2.00,$2.00 was $4.00$2.00/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/campbells-real-stock-vegetable-325434,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/325434.jpg",IGA,NSW,2060
Campbell's Real Stock Vietnamese Beef Pho Base, 1 Litre, $2.00,$2.00 was $4.00$2.00/l,https://new.igashop.com.au/sm/pickup/rsid/52511/product/campbells-real-stock-vietnamese-beef-pho-base-160000011370,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000011370.jpg",IGA,NSW,2060
