product,deal,price,span,url,img,store,state,postcode
Arnott's Tim Tam Crafted Collection Murray River Salted Caramel, 175 Gram, $2.00,$2.00 was $4.00$1.14/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/arnotts-tim-tam-crafted-collection-murray-river-salted-caramel-683968,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/683968.jpg",IGA,NSW,2060
Arnott's Tim Tam White, 165 Gram, $2.00,$2.00 was $4.00$1.21/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/arnotts-tim-tam-white-16064,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/16064.jpg",IGA,NSW,2060
Aurora Coffee Ground Italian, 1 Kilogram, $15.60,$15.60 was $20.00$15.60/kg,https://new.igashop.com.au/sm/pickup/rsid/52511/product/aurora-coffee-ground-italian-399132,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/399132.jpg",IGA,NSW,2060
Ausfresh Marinated Green Split Olives, 150 Gram, $3.50,$3.50 was $4.20$2.33/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/ausfresh-marinated-green-split-olives-20000003465,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000003465.jpg",IGA,NSW,2060
AusFresh Mediterranean Olives Mix, 150 Gram, $3.50,$3.50 was $4.20$2.33/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/ausfresh-mediterranean-olives-mix-413054,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/413054.jpg",IGA,NSW,2060
AusFresh Olive Green Chilli and Garlic, 150 Gram, $3.50,$3.50 was $4.20$2.33/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/ausfresh-olive-green-chilli-and-garlic-812258,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/812258.jpg",IGA,NSW,2060
AusFresh Tomato Sundried Marinade Australian, 150 Gram, $3.50,$3.50 was $4.20$2.33/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/ausfresh-tomato-sundried-marinade-australian-413402,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/413402.jpg",IGA,NSW,2060
Aussie Bodies Keto Choc Hazelnut Wafer, 35 Gram, $2.00,$2.00 was $4.00$5.71/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/aussie-bodies-keto-choc-hazelnut-wafer-866579,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/866579.jpg",IGA,NSW,2060
Aussie Bodies Keto Cookies & Cream Wafer, 35 Gram, $2.00,$2.00 was $4.00$5.71/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/aussie-bodies-keto-cookies-&-cream-wafer-866503,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/866503.jpg",IGA,NSW,2060
Australian Gold Long Life Camembert, 115 Gram, $3.60,$3.60 was $4.40$3.13/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/australian-gold-long-life-camembert-183691,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/183691.jpg",IGA,NSW,2060
